symbol,length,batch_number
CTNNB1_CDH3,1610,2616
CBLB_BCAM,1610,2616
ABL1_ABI1,1611,2617
ABL1_DOK1,1611,2617
HIF1A_SP1,1611,2617
MALT1_PCDHB15,1611,2617
TERT_AKT1,1612,2618
CBL_NADSYN1,1612,2618
CBL_TCF12,1612,2618
IKZF3_PALM2AKAP2,1612,2618
NCOA1_LYPD6,1612,2619
TNFAIP3_AP1G1,1612,2619
TP53_RIPOR1,1612,2619
AR_TAB2,1613,2619
EGFR_PTEN,1613,2620
EGFR_STAP2,1613,2620
PTEN_EGFR,1613,2620
TP53_SEC31A,1613,2620
BUB1B_ALDH4A1,1613,2621
EGFR_PHF23,1613,2621
PIK3R1_TYRO3,1614,2621
TERT_MKRN1,1614,2621
ARNT_HIF1A,1615,2622
BUB1B_ANAPC7,1615,2622
HIF1A_ARNT,1615,2622
TRIM27_USP7,1615,2622
DNMT3A_TRAP1,1616,2623
EGFR_ZNF793,1616,2623
HIF1A_TRPV3,1616,2623
PTPRK_VKORC1L1,1616,2623
SHROOM2,1616,2624
HIF1A_SLC26A9,1617,2624
CIITA_HDAC2,1618,2624
MLH1_PMS2,1618,2624
PMS2_MLH1,1618,2625
CTNNB1_TELO2,1618,2625
EIF3E_WASHC4,1618,2625
EPAS1_PLA2G4A,1619,2625
REL_RTN3,1619,2626
AFF1_ZNF586,1620,2626
ALK,1620,2626
CBL_TNS4,1621,2626
IKZF1_USP7,1621,2627
JAK2_IFNGR1,1621,2627
LATS1_STK3,1621,2627
MSH6_PCNA,1621,2627
FANCA_PPIL1,1621,2628
BIRC3_USP35,1622,2628
DAXX_PML,1622,2628
PML_DAXX,1622,2628
CASP8_DHX34,1622,2629
CBL_STIM1,1622,2629
HSP90AA1_FAM171A1,1622,2629
STAT3_MACC1,1622,2629
RAD50_RNF126,1623,2630
SPOP_INF2,1623,2630
NFE2L2_MYO1G,1623,2630
PMS2_TBC1D30,1623,2630
RARA_TTF2,1624,2631
REL_PEAR1,1624,2631
EGFR_PTPN2,1625,2631
JAK2_CYP2E1,1625,2631
HSP90AA1_AXL,1626,2632
LATS2_AJUBA,1626,2632
CDH1_JUP,1627,2632
CYLD_RIPK1,1627,2632
LATS1_XIAP,1627,2633
MLLT1_MLLT10,1627,2633
BRAF_ITCH,1628,2633
EGFR_ARRB1,1628,2633
ITK_DHX36,1628,2634
NTRK1_CDH26,1628,2634
BUB1B_PPP2R5C,1629,2634
CTNNB1_AHR,1629,2634
EGFR_IKBKG,1629,2635
MDM2_TERT,1629,2635
TERT_MDM2,1629,2635
EGFR_KCTD20,1629,2635
IRS4_NSDHL,1629,2636
CBL_PIK3R1,1630,2636
PIK3R1_CBL,1630,2636
SMARCB1_SMARCC2,1630,2636
HSP90AB1_ADAM12,1630,2637
AR_DDN,1631,2637
CARD11_ETV1,1631,2637
IQGAP3,1631,2637
LMO7,1631,2638
PML_STAT1,1632,2638
RB1_TRAP1,1632,2638
SRC_PTK2,1632,2638
EGFR_UBE2Q1,1632,2639
LATS2_ZSCAN25,1632,2639
BCL6_FBXO11,1633,2639
FBXO11_BCL6,1633,2639
EGFR_IVD,1633,2640
EZH2_DPP8,1633,2640
CBL_PIK3R2,1634,2640
LATS1_YAP1,1634,2640
TERT_IL17RB,1634,2641
PIK3C2B,1634,2641
ABL1_FAM114A2,1635,2641
HSP90AA1_LARS2,1635,2641
RNF43_THSD1,1635,2642
STAT3_ZNF624,1635,2642
AR_DPY19L3,1636,2642
ARNT_AHR,1637,2642
EGFR_MAPK8,1637,2643
MDM2_DDB1,1637,2643
ERBB2_MBNL1,1637,2643
IRS4_BHLHE22,1637,2643
KEAP1_ELAPOR1,1637,2644
SMARCE1_AGTPBP1,1637,2644
XPO1_RANBP3,1638,2644
FBXO11_FBXO34,1638,2644
MAP3K1_H2BC10,1638,2645
POT1_ADGRF3,1638,2645
CTNNB1_TLR5,1639,2645
JAK2_EPOR,1640,2645
AR_ELMO3,1640,2646
RAD50_CA11,1640,2646
IRS4_PNKD,1641,2646
KDM6A_ARL6IP5,1641,2646
PDGFRB_SRC,1642,2647
SRC_PDGFRB,1642,2647
CTNNB1_AXIN1,1643,2647
EGFR_ENO1,1644,2647
SPOP_DHX9,1644,2648
TCF3_FLT3,1644,2648
EGFR_AP2M1,1645,2648
EGFR_PTPN1,1645,2648
NFKB2_CHUK,1645,2649
PML_SATB1,1645,2649
DDX6_KDM2A,1645,2649
LATS1_ZNF695,1645,2649
CBLB_SH3KBP1,1647,2650
RB1_MCM7,1647,2650
EGFR_FBXO9,1647,2650
NCOA2_UBE2H,1647,2650
TP53_PER2,1648,2651
DAXX_CWC22,1648,2651
TRIM33_PPP3CA,1648,2651
AR_RANBP9,1649,2651
IKZF1_SIN3B,1649,2652
MDM2_RPGR,1649,2652
TERT_CHRND,1649,2652
EGFR_SQSTM1,1650,2652
PIK3CA_TRAFD1,1650,2653
AR_GSN,1651,2653
JAK1_MDM2,1651,2653
MDM2_JAK1,1651,2653
MECOM_SUV39H1,1651,2654
NBN_RBBP8,1651,2654
IKBKB_WDR36,1651,2654
AR_HSP90AA1,1652,2654
HSP90AA1_AR,1652,2655
XPO1_LRRC15,1652,2655
BUB1B_PLK1,1653,2655
HSP90AB1_UNC45B,1653,2655
EGFR_TUBB2A,1655,2656
SF3B1_PPP1R8,1655,2656
CBL_RFX3,1655,2656
LATS1_ACBD5,1655,2656
SMARCE1_SMARCC2,1656,2657
NCOA1_SCN3B,1656,2657
PTEN_CYFIP2,1656,2657
ZMYM2_HAX1,1656,2657
BTK_GTF2I,1657,2658
FBXO11_DTL,1657,2658
FES_TRIM28,1657,2658
MAP3K1_BAALC,1657,2658
IQGAP1,1657,2659
ESR1_MYO1C,1658,2659
HIF1A_KAT2B,1658,2659
USP8_STAM,1658,2659
PTPRC_PDLIM2,1658,2660
TRIM33_CCT6A,1658,2660
ARNT_EPAS1,1659,2660
EPAS1_ARNT,1659,2660
ERBB3_RNF41,1659,2661
IRS4_PTEN,1659,2661
PTEN_IRS4,1659,2661
DCTN1_LDHAL6B,1659,2661
MSH2_EXOC8,1659,2662
AR_DAXX,1660,2662
DAXX_AR,1660,2662
EGFR_CSK,1660,2662
BAP1_PCDHGB2,1660,2663
NCOA1_NUDT5,1660,2663
RAPGEF2,1660,2663
BCR_TSG101,1661,2663
EGFR_TUBA1A,1661,2664
HIF1A_TRIM28,1661,2664
HSP90AA1_UNC45B,1661,2664
PIK3CA_PTPN11,1661,2664
PTPN11_PIK3CA,1661,2665
KDR_HNRNPA0,1661,2665
MAP3K1_PLEKHJ1,1661,2665
ABL1_GRB7,1662,2665
EGFR_ZNF672,1662,2666
FANCD2_REEP6,1662,2666
HIF1A_POSTN,1662,2666
CDH1_CTNNB1,1663,2666
CTNNB1_CDH1,1663,2667
CTNNB1_PML,1663,2667
ESR1_PIK3CA,1663,2667
PIK3CA_ESR1,1663,2667
PML_CTNNB1,1663,2668
MECOM_RBBP4,1664,2668
MECOM_SMAD3,1664,2668
PTCH1_ATG101,1664,2668
SMAD3_MECOM,1664,2669
DCTN1_TIA1,1664,2669
EGFR_GDF9,1664,2669
PTPRC_SKAP1,1665,2669
SRC_ASAP1,1665,2670
ABL1_BTNL9,1665,2670
EGFR_MFSD10,1665,2670
IRS4_ABRAXAS1,1665,2670
HIF1A_HSPA4,1666,2671
TP53_SIN3A,1666,2671
EGFR_SLC18B1,1666,2671
PDGFRA_KIAA1328,1666,2671
HSP90AA1_ARMC5,1667,2672
PML_SP1,1667,2672
PIK3CA_ZC3H12A,1667,2672
IRS4_AARSD1,1668,2672
IRS4_DNAJA2,1668,2673
MECOM_CTBP1,1668,2673
AFF4_PDIA3,1668,2673
JAK1_IFNAR2,1669,2673
MSH6_WBP2NL,1669,2674
ABL1_MAVS,1670,2674
BUB1B_CDC16,1670,2674
ERBB2_PICK1,1670,2674
MAP3K1_UBE2I,1670,2675
SMAD3_SMARCC2,1670,2675
FBXW7_IREB2,1670,2675
ARHGEF12_MT1E,1671,2675
CYLD_SCIN,1671,2676
JAK2_ALDH7A1,1671,2676
ABL1_ABI2,1672,2676
CYLD_IKBKE,1672,2676
EGFR_ERRFI1,1672,2677
SPOP_EHMT1,1672,2677
ERBB2_FOXD4L3,1672,2677
ERBB2_TSPYL5,1672,2677
EPS15_HGS,1673,2678
HIF1A_MAP3K11,1673,2678
SRC_DENND2B,1673,2678
BARD1_RBBP8,1674,2678
PIK3R1_PCDHA6,1674,2679
BCR_KIAA0930,1675,2679
CLTC,1675,2679
EGFR_RETREG3,1676,2679
PIK3R1_SAFB2,1677,2680
DAXX_ANKLE2,1678,2680
IRS4_ZBTB42,1678,2680
HSP90AA1_MAP3K14,1679,2680
NF2_AMOT,1679,2681
TRIM33_SMAD4,1679,2681
SMARCA4,1679,2681
BCL3_ADAR,1680,2681
HSP90AA1_PHF14,1680,2682
MLH1_TMEM8B,1680,2682
LATS1_EIF2AK2,1681,2682
RB1_DYRK1A,1682,2682
AMER1_BCO1,1682,2683
CBL_QRICH1,1682,2683
EGFR_CDC25C,1683,2683
LATS2_NF2,1683,2683
NCOA2_PSMB9,1683,2684
NF2_LATS2,1683,2684
ERBB2_ARL13B,1683,2684
ERBB2_DIPK1A,1683,2684
PIK3CA_DBF4B,1683,2685
EGFR_CBLC,1684,2685
ESR1_HDAC4,1684,2685
MECOM_CTBP2,1684,2685
RABEP1_AP1G1,1684,2686
CDKN1B_PIK3C2G,1684,2686
CYLD_TBK1,1685,2686
HSP90AA1_NOD1,1685,2686
MALT1_HECTD3,1685,2687
EGFR_SEC61A1,1686,2687
LMNA_FNIP2,1686,2687
BLM_RPA2,1687,2687
CBL_CTNNB1,1687,2688
CTNNB1_CBL,1687,2688
CTNNB1_CDH2,1687,2688
CTNNB1_CTNNA1,1687,2688
DCTN1_ABHD3,1687,2689
ERBB3_GAS1,1687,2689
DCTN1_PAFAH1B1,1688,2689
IL6ST_STAT3,1688,2689
IL6ST_TLE1,1688,2690
MLH1_PMS1,1688,2690
RAC1_SYNJ2,1688,2690
STAT3_IL6ST,1688,2690
ABL1_WASF1,1689,2691
PTPN11_PTK2,1689,2691
CARD11_P4HA2,1689,2691
EGFR_CHST3,1689,2691
AR_STAT3,1690,2692
EGFR_AKT1,1690,2692
EGFR_DNAJA3,1690,2692
MLH1_MSH2,1690,2692
STAT3_AR,1690,2693
BRD4_ECH1,1690,2693
KDR_MAT2B,1690,2693
KDM5A,1690,2693
EGFR_DOK1,1691,2694
ESR1_KDM4B,1691,2694
RB1_FOXM1,1691,2694
EGFR_PNPLA3,1691,2694
RB1_UBTF,1692,2695
SMAD2_NHSL2,1692,2695
WRN_PCNA,1693,2695
ABL1_ALDH4A1,1693,2695
BIRC3_PIGO,1693,2696
RAD50_GJA1,1694,2696
MDM2_HIPK2,1695,2696
TP53_UBE4B,1695,2696
EGFR_WDR13,1695,2697
TERT_ZKSCAN1,1695,2697
FBXW7_MED24,1696,2697
NTRK1_NEDD4,1696,2697
HIF1A_ARHGEF33,1696,2698
ZMYM2_MVB12B,1696,2698
SOCS1_PIK3C2G,1697,2698
PML_MAPK7,1698,2698
RET_SHC1,1698,2699
HIF1A_KCNQ2,1698,2699
BCL11B_PIK3AP1,1699,2699
CLIP1_UCK2,1699,2699
MECOM_NAP1L2,1699,2700
XPC_RBM28,1699,2700
CBL_STAT5A,1700,2700
IRS4_TUBB4A,1700,2700
KIT_PIK3R1,1700,2701
PIK3R1_EPHA2,1700,2701
PIK3R1_KIT,1700,2701
MALT1_GAREM1,1700,2701
NCOA2_RABL3,1700,2702
SOCS1_TCOF1,1700,2702
TCF3_KIAA0319L,1700,2702
AFF1_DDX6,1701,2702
AR_CTNNB1,1701,2703
CTNNB1_AR,1701,2703
DDX6_AFF1,1701,2703
TRIM24_BRD7,1701,2703
TRIM24_MED17,1701,2704
CBL_NTRK1,1702,2704
IRS4_TUBB6,1702,2704
NTRK1_CBL,1702,2704
WRN_RPA2,1702,2705
HIF1A_MAP7D3,1702,2705
HIP1_WRNIP1,1702,2705
MLH1_SNX14,1702,2705
FBXO11_CUL1,1703,2706
AR_PNPT1,1703,2706
PDGFRB_NDOR1,1703,2706
KRAS_NEXMIF,1704,2706
MLH1_PHF14,1704,2707
TOP1_AP2A2,1704,2707
AR_SP1,1705,2707
DNMT3A_UHRF1,1705,2707
ERBB2_BECN1,1705,2708
JAK1_IL2RB,1705,2708
MAP3K1_RHOA,1705,2708
RHOA_MAP3K1,1705,2708
ABL1_BAG3,1705,2709
AXIN2_RABEP1,1705,2709
MAP3K1_AP3S2,1705,2709
TP53_ARID4B,1705,2709
CBLB_PIK3R1,1706,2710
CDH1_CDC27,1706,2710
PER1_CSNK1E,1706,2710
PIK3R1_CBLB,1706,2710
EGFR_SLC19A3,1706,2711
PIK3R1_ICE2,1706,2711
IRS4_TUBA1A,1707,2711
TSC1_NEFL,1707,2711
CTNNB1_PTPN4,1707,2712
PMS2_EXO1,1708,2712
RET_GRB10,1708,2712
BRD4_LYPD3,1708,2712
PDGFRA_ZNF668,1708,2713
TRIM33_PYROXD2,1708,2713
AR_CDH9,1709,2713
EGFR_ZNF565,1709,2713
ESR1_MCF2L2,1709,2714
IRS4_SIGLEC6,1709,2714
JAK1_CNOT6L,1709,2714
TNFAIP3_SNCAIP,1709,2714
MPL_ATXN2L,1710,2715
ESR1_BOC,1710,2715
EGFR_TRAF2,1711,2715
RAD50_TERF2IP,1711,2715
BLM_VDAC2,1711,2716
EGFR_SPEM2,1711,2716
RB1_E4F1,1712,2716
SMAD2_SMARCC2,1712,2716
DDX5_TDRD7,1712,2717
IRS4_FKBP5,1713,2717
RB1_SP1,1713,2717
MYC_ITPRID2,1713,2717
XPC_LONRF1,1713,2718
ABL1_SHC1,1714,2718
FANCA_ASPRV1,1714,2718
DNMT3A_ZBTB17,1715,2718
EGFR_BLK,1715,2719
EGFR_FRK,1715,2719
MSH6_SIRT6,1715,2719
AR_PCDHB4,1715,2719
KDR_KLF8,1715,2720
AR_IRF2BPL,1716,2720
MDM2_RIPOR1,1716,2720
TBL1XR1_PPFIA1,1716,2720
IRS4_PIK3R3,1717,2721
EGFR_UAP1L1,1717,2721
MDM2_DGKH,1717,2721
SMAD3_UBE2O,1717,2721
LATS2_PRDM5,1718,2722
MYC_RGS22,1718,2722
NCOA1_HYI,1718,2722
LMNA_SREBF1,1719,2722
MDM2_NOMO1,1719,2723
MECOM_AKT1,1719,2723
NFE2L2_FNIP2,1719,2723
PLCG1_ARL13B,1719,2723
FANCD2_CEBPD,1720,2724
ESR1_ZEB1,1720,2724
TRIM33_CPNE5,1720,2724
BRD4_HEXIM1,1721,2724
MECOM_HDAC1,1721,2725
AFF4_MLLT1,1722,2725
EGFR_LYN,1722,2725
ERBB4_WWOX,1722,2725
MLLT1_AFF4,1722,2726
BRD4_HAPLN3,1722,2726
FANCD2_RELL1,1722,2726
SND1_CHAMP1,1722,2726
WRN_POPDC3,1723,2727
DAXX_NR3C2,1724,2727
USP8_MAP3K7,1724,2727
RB1_PCDHB3,1724,2727
IKBKB_NFKB1,1725,2728
JAK2_PTPN11,1725,2728
LATS1_NF2,1725,2728
NF2_LATS1,1725,2728
PTPN11_JAK2,1725,2729
BRD4_VPS72,1726,2729
JAK2_PTPN6,1727,2729
MECOM_HDAC2,1727,2729
PTPN11_UBN1,1727,2730
SF3B1_SF3B4,1728,2730
ESR1_RC3H1,1728,2730
MAP3K1_GRB2,1729,2730
ERCC4_USP45,1730,2731
MAP2K1_MAPK8IP3,1730,2731
AFF4_MLLT3,1731,2731
SYK_PTK2,1731,2731
EGFR_MEF2D,1731,2732
HIF1A_CCDC14,1731,2732
MLH1_DLG2,1731,2732
TERT_SPATA7,1731,2732
BAP1_MBD6,1732,2733
EGFR_GLYCTK,1733,2733
PML_ESF1,1733,2733
BRD4_CDK9,1734,2733
PLCG1_KHDRBS1,1734,2734
FANCA_HES1,1735,2734
NF2_DDB1,1735,2734
BUB1B_C18orf63,1735,2734
CYLD_PLEKHA4,1735,2735
EGFR_GPATCH3,1735,2735
EZH2_EPHB1,1735,2735
FANCF_CEMIP,1735,2735
TSC1_RNF168,1735,2736
BRD4_SPOP,1736,2736
ERBB3_PA2G4,1736,2736
IRS4_DNAJA3,1736,2736
MAP2K4_MAPK8IP3,1736,2737
SPOP_BRD4,1736,2737
MDM2_POLG,1736,2737
ARHGEF12_RHOA,1737,2737
RHOA_ARHGEF12,1737,2738
HOOK3_TOGARAM2,1737,2738
EGFR_FGR,1739,2738
EGFR_SLC3A2,1739,2738
FANCA_RDM1,1739,2739
DAXX_SEC23IP,1740,2739
MSH6_MTERF4,1741,2739
CDH1_NOM1,1742,2739
KIT_SIM1,1742,2740
CARD11_PPP2R1A,1743,2740
EGFR_LCP2,1743,2740
PPP2R1A_CARD11,1743,2740
EGFR_ZNF26,1743,2741
CTNNB1_USP4,1744,2741
EGFR_BAIAP2,1744,2741
RPL5_DCC,1744,2741
BLM_RAD51D,1745,2742
NBN_RECQL5,1745,2742
BIRC3_PRDM15,1745,2742
FANCF_CARMIL1,1745,2742
AR_HIF1A,1746,2743
CIITA_RFX5,1746,2743
EGFR_SRC,1746,2743
HIF1A_AR,1746,2743
SRC_EGFR,1746,2744
ESR1_ZFPM2,1746,2744
JAK1_PTPN11,1747,2744
PTPN11_JAK1,1747,2744
CBL_SLITRK6,1747,2745
ERBB3_TFDP3,1747,2745
NCOA1_MRPL45,1747,2745
PALB2_CENPT,1747,2745
PIK3R1_CDCA2,1747,2746
HIF1A_USP29,1748,2746
CDH1_IL17RA,1748,2746
CTNNB1_CTNND1,1749,2746
EGFR_FBXO31,1749,2747
PTPN11_NPAP1,1749,2747
XPO1_OVGP1,1749,2747
MN1_PBX1,1750,2747
PBX1_MN1,1750,2748
RB1_ANAPC2,1750,2748
SRC_DGKD,1750,2748
CBL_VAV1,1751,2748
ERBB4_ERICH1,1751,2749
FANCA_CDK1,1752,2749
MDM2_PER2,1752,2749
RB1_CDC27,1752,2749
AR_CDH17,1752,2750
ESR1_NRIP1,1753,2750
HSP90AA1_SLC12A3,1753,2750
PLCG1_EEF1A1,1753,2750
SLC34A2_VARS2,1753,2751
JAK2_PRLR,1754,2751
BARD1_DLGAP1,1754,2751
COL1A1_IGFBP3,1755,2751
EGFR_PAK1,1755,2752
IRS4_PPP5C,1755,2752
BCOR,1755,2752
BLM_RAD51,1756,2752
STAT6_SND1,1757,2753
ABL1_CCDC22,1757,2753
AFF1_KPNA5,1757,2753
TP53_PLEKHH1,1757,2753
BUB1B_PJA2,1758,2754
MECOM_IKZF1,1758,2754
AMER1_KEAP1,1759,2754
KEAP1_AMER1,1759,2754
MAP3K1_GARIN5A,1759,2755
PIK3R1_GIGYF1,1759,2755
CARD11_MAP3K7,1760,2755
EGFR_CTTN,1760,2755
RB1_KAT2B,1760,2756
SYK_USP25,1760,2756
EGFR_C10orf67,1760,2756
CTNNB1_USP15,1762,2756
TRIM27_MAGEL2,1762,2757
EGFR_PRKAA2,1762,2757
ADAMTSL1,1762,2757
AFF4_MED26,1763,2757
BRD4_JMJD6,1765,2758
DNMT3A_DNMT3B,1765,2758
DCTN1_ZIK1,1765,2758
RB1_TELO2,1765,2758
USP8_LIMK1,1765,2759
ABL1_TP73,1766,2759
ERBB2_DEPDC7,1766,2759
MDM2_DHX9,1767,2759
RAC1_IQGAP2,1767,2760
PALB2_PYROXD2,1767,2760
CBL_ARHGEF7,1768,2760
SF3B1_SF3A2,1768,2760
GRIN2A_GULP1,1768,2761
KTN1_SNAPC3,1768,2761
AFF1_RELA,1769,2761
JAK2_PRMT5,1769,2761
IRS4_TBL1XR1,1770,2762
JAK2_GHR,1770,2762
TBL1XR1_IRS4,1770,2762
CTNNB1_HDAC7,1772,2762
POLD1_WRNIP1,1772,2763
IRS4_GTPBP6,1772,2763
MAP2K4_MAP3K5,1773,2763
MLH1_FAN1,1773,2763
NFE2L2_SORCS1,1773,2764
ZMYM2_CTSE,1773,2764
BAP1_OGT,1775,2764
MLH1_TMPRSS15,1775,2764
RB1_AHR,1776,2765
EGFR_RNF220,1776,2765
MAP3K1_PSMG2,1776,2765
AFF1_MLLT1,1777,2765
KDM6A_NKX2-5,1777,2766
MLLT1_AFF1,1777,2766
SSX2_SMARCA2,1778,2766
ERBB3_ERICH2,1778,2766
ERBB4_GYG2,1778,2767
LMNA_EGF,1779,2767
TOP1_PARP1,1779,2767
AFF4_ENTPD4,1779,2767
DDB2_KANK1,1779,2768
ERBB4_CADM1,1779,2768
MAPK1_FMN1,1779,2768
SRC_MMS22L,1779,2768
EGFR_LMNA,1782,2769
HSP90AA1_ULK1,1782,2769
LMNA_EGFR,1782,2769
PTPN11_INPP5D,1782,2769
CBL_GAREM1,1782,2770
JAK2_XKR4,1782,2770
SMAD3_JCAD,1784,2770
EGFR_GASK1A,1785,2770
LATS2_TMEM168,1785,2771
SF3B1_PNPLA3,1785,2771
AFF1_MLLT3,1786,2771
EGFR_EPN1,1786,2771
EGFR_SH2D3A,1786,2772
ABL1_LRRC43,1786,2772
AR_SFMBT1,1786,2772
ERBB2_GRB7,1787,2772
HSP90AA1_TNK2,1787,2773
KDM6A_WDR5,1787,2773
ARHGEF12_PDF,1787,2773
BLM_PPID,1787,2773
LATS2_NOLC1,1787,2774
PLCG1_RBMY1F,1787,2774
CDH1_CTNNA1,1788,2774
EGFR_NR1D2,1789,2774
ERCC2_MMS19,1790,2775
IRS4_P4HA1,1790,2775
MAPK1_DAPK1,1790,2775
ERBB2_SRC,1791,2775
IRS4_P4HA2,1791,2776
MAP3K1_FRAT1,1791,2776
SRC_ERBB2,1791,2776
MYC_MAPK8IP3,1791,2776
AR_UBE3A,1792,2777
EGFR_SHC2,1792,2777
FGFR3_EPHA4,1792,2777
IKZF1_SIN3A,1792,2777
PIK3R1_PIK3CA,1792,2778
EGFR_LARP7,1792,2778
EGFR_N4BP2L2,1793,2778
AFF3_MLLT3,1794,2778
EGFR_SHC1,1794,2779
PIK3CB_PIK3R1,1794,2779
RUNX1T1_ATN1,1794,2779
PPP2R1A_ATP2B4,1794,2779
BCL6_HDAC4,1795,2780
RET_PAK6,1795,2780
AR_KDM1A,1796,2780
MSH2_PMS2,1796,2780
PIK3CA_PIK3R2,1796,2781
PMS2_MSH2,1796,2781
TRIM33_HIF3A,1796,2781
BCR_HCK,1797,2781
DCTN1_BBS4,1797,2782
SPOP_NCOA3,1798,2782
CCNE1_ROCK2,1798,2782
DDR2_CENPC,1798,2782
MDM2_UBE4B,1799,2783
DAXX_MAP1S,1799,2783
EGFR_ANKRD13A,1800,2783
WNK3,1800,2783
DCTN1_DYNC1LI1,1801,2784
BUB1B_PHTF2,1801,2784
FANCD2_ATP6V0D2,1801,2784
KIF5B_NTRK2,1801,2784
MET_ATAD3C,1801,2785
NCOA1_WNT2,1801,2785
MSH6_MIPOL1,1802,2785
AFF4_ELL2,1803,2785
EGFR_PTPN11,1803,2786
PTPN11_EGFR,1803,2786
NFKB2_ZZZ3,1803,2786
RB1_KLHL29,1803,2786
EGFR_SHC3,1804,2787
JAK2_CAPN10,1804,2787
CTNNB1_HERC5,1805,2787
EGFR_PTPN6,1805,2787
LATS1_LIMD1,1806,2788
DNMT3A_CUL4B,1807,2788
MAPK1_DCC,1807,2788
XPO1_BACH1,1807,2788
AR_INTS6,1807,2789
BLM_FCMR,1807,2789
TSC2,1807,2789
WRN_FOXL2,1808,2789
MDM2_RAD50,1809,2790
RAD50_MDM2,1809,2790
KEAP1_ZSWIM5,1809,2790
BLM_TP53,1810,2790
KEAP1_PALB2,1810,2791
NFE2L2_BRPF3,1810,2791
PALB2_KEAP1,1810,2791
PML_RB1,1810,2791
RB1_PML,1810,2792
TOP1_TOPORS,1810,2792
TP53_BLM,1810,2792
PER1_PPIL2,1810,2792
CDKN2A_SMARCA4,1811,2793
SMARCA4_CDKN2A,1811,2793
TRIM33_SKIL,1811,2793
AMER1_PRKCD,1811,2793
ERBB4_YAP1,1812,2794
WRN_FEN1,1812,2794
TP53_SMG6,1812,2794
XPA_ZFYVE16,1812,2794
RUNX1T1_ZNF804A,1813,2795
TRIM33_TAP2,1813,2795
AFF4_APLP1,1814,2795
CBL_CWC22,1814,2795
ABL1_UBC,1815,2796
POLD1_ZRANB1,1815,2796
PTPRC_LCK,1815,2796
HSP90AA1_UBE3C,1815,2796
HIF1A_HDAC7,1817,2797
EGFR_GALNT18,1817,2797
RXRA_KDR,1818,2797
FBXW7_PDE3B,1819,2797
PIK3R1_PTK2,1820,2798
CYLD_EPB41,1820,2798
HOOK3_KIF1C,1821,2798
NCOA1_FOS,1821,2798
EGFR_POU6F1,1821,2799
MAPK1_NEO1,1821,2799
RB1_MVP,1821,2799
WRN_MTFMT,1821,2799
BARD1_CAPRIN2,1822,2800
ERBB3_DNAJA3,1822,2800
RAC1_IQGAP3,1823,2800
BLM_OLFML3,1823,2800
BUB1B_DGCR8,1823,2801
CTNNB1_USP38,1823,2801
LAMA4,1823,2801
PLCG1_LCP2,1824,2801
SYK_INPP5D,1824,2802
RB1_RBBP8,1825,2802
NTRK2_KANSL1L,1825,2802
EGFR_ENTPD4,1826,2802
PPP2R1A_PCDH9,1826,2803
TRIM24_GPRIN3,1826,2803
CBLB_VAV1,1827,2803
EIF3E_EIF3A,1827,2803
MSH6_GABRG3,1827,2804
WRN_ZNF200,1827,2804
BCL6_HDAC5,1828,2804
MALT1_CARD14,1828,2804
IRS4_FUBP3,1828,2805
SRC_UBE2O,1828,2805
EGFR_ZAP70,1829,2805
FANCF_FANCA,1829,2805
MDM4_ASTN2,1829,2806
FANCA_FANCL,1830,2806
PDGFRB_PIK3R1,1830,2806
EGFR_TMEM259,1830,2806
IRS4_TMEM108,1831,2807
MALT1_RBM26,1831,2807
MECOM_SPPL2B,1831,2807
NCOA1_HS3ST3B1,1831,2807
PML_GRIK1,1831,2808
SMAD3_USP6,1831,2808
AR_USP26,1833,2808
CTNNB1_SMARCA5,1833,2808
IRS4_MSN,1833,2809
PTPN11_IRS1,1835,2809
EGFR_GRHL2,1835,2809
FBXO11_HACE1,1836,2809
POLD1_TRDN,1836,2810
ALK_GRB2,1837,2810
CBLB_DDR2,1837,2810
CCNE1_NPAT,1837,2810
DDR2_CBLB,1837,2811
PML_CEP112,1837,2811
ABL1_P3H2,1838,2811
ERBB2_SHC1,1839,2811
AR_ZMIZ2,1840,2812
EGFR_SHC4,1840,2812
KLF6_LCOR,1840,2812
SUZ12_USP7,1841,2812
KIT_L1TD1,1841,2813
PALB2_ABCG2,1841,2813
DAXX_USP7,1842,2813
MET_FGG,1843,2813
BRD4_HDAC1,1844,2814
IRS4_GPR162,1844,2814
ERBB4_FYN,1845,2814
ABL1_KIAA1958,1846,2814
MDM4_KDR,1846,2815
NFKB2_MAP3K14,1847,2815
AR_RB1,1848,2815
CLIP1_PAFAH1B1,1848,2815
ERBB2_PTPN11,1848,2816
PTPN11_ERBB2,1848,2816
RAD21_SMC3,1848,2816
RB1_AR,1848,2816
EGFR_MEIOSIN,1848,2817
KDM6A_C16orf46,1848,2817
IRS4_BIN1,1849,2817
RAC1_IQGAP1,1849,2817
SMAD2_INSR,1849,2818
CDH1_CTNND1,1850,2818
CLTC_ARF6,1850,2818
EGFR_NRG1,1850,2818
ERBB2_PTPN6,1850,2819
NRG1_EGFR,1850,2819
SMAD3_ZFYVE9,1850,2819
WRN_RAD52,1850,2819
FANCA_ZNG1A,1850,2820
EGFR_HSPA1A,1851,2820
EPS15_AP2A1,1851,2820
EPS15_STON2,1851,2820
NCOA1_THRA,1851,2821
AR_PMS1,1852,2821
PTCH1_VMP1,1852,2821
WRN_ANKRD10,1852,2821
CDH1_CSE1L,1853,2822
EZH2_USP7,1853,2822
